Review_Id,User_Name,User_Image,Comment,Thumbs_Up_Count,Version,Review_Created_At,Sort_Order
539fb06a-c8da-4d7f-b05a-f062e099e4d2,Kevin Chau,https://play-lh.googleusercontent.com/a-/ACNPEu84o3s4u0LYw2nHtJzSFJD1i07FGYj5_RAA_7Ltx20,"What happened to this app? It closes on me every couple minutes for no apparent reason. When I open a thread and close out of the thread, it scrolls all the way up to the top of my feed. Watching videos works for a couple seconds and the video would just freeze up with the audio still going. Please fix your app, it's becoming impossible to use.",5430,9.41.0-release.0,17-05-2022 06:18,most_relevant
dd97117a-a9a4-4e7b-b414-d7229a63cc79,Sam Korth,https://play-lh.googleusercontent.com/a-/ACNPEu9p5NPpgkgFMzsZbYmaq_WDbLec0UU2vLfU7fX2IA,"Since the most recent update, the app has been a huge pain to use. Constant crashes, like once every 2 minutes. (seems to be worse when viewing threads, but still happens just when scrolling the TL). Whenever I switch apps, even for just a second, my scrolling position is lost. Refuses to comply with my system dark mode settings. Font is irregular. There are tons of issues displaying account names when viewing tweets. Please fix this app, or at least return it to the version before last.",2172,9.42.0-release.0,25-05-2022 01:43,most_relevant
d67d38c6-f260-4c27-af7a-0eacc5bd1d14,Gary Oak,https://play-lh.googleusercontent.com/a-/ACNPEu8SF3bOq-UvAoHJB5MoH4y76Qj0JlA7VXI-Lou_DQ,"As of late this app has been awful. Crashes constantly, takes forever to load profiles or pictures, when you're on a post it will kick you back to your TL. It's been happening for a few weeks now. Clearing cache or data doesn't work, force closing the app hasn't worked, uninstalling and reinstalling hasn't worked. Can't believe it hasn't been fixed yet.",1142,9.42.0-release.0,23-05-2022 17:39,most_relevant
0ffe96d8-6046-4b01-a4dd-4845ed35ae5f,Miles Lindaman,https://play-lh.googleusercontent.com/a-/ACNPEu82fnUHm_6bcw6krLin1J8YByGFQnfcNwFjXhXR8Q,"i've had a lot of issues since the most recent update. it constantly refreshes while i'm scrolling, whether that be on my tl or on someone's page. it doesn't load correctly a lot of the time, leaving text overlapping and unreadable. spaces don't work half the time and when i try to leave and rejoin so i can actually hear what everyone is saying, it won't let me leave or join a different space, so i have to uninstall and reinstall the app every time this happens.",1107,9.43.0-release.0,01-06-2022 02:47,most_relevant
dc6b2f15-d341-4bac-abac-b2458b08a9d8,S. Lee,https://play-lh.googleusercontent.com/a-/ACNPEu9V5MWoXsIIU47nv70GREln_oQXkPgYEZMDf8i_9yI,"Update: Ever since the newest update, this app is SO SLOW!! It takes forever to open, and every time I want to see my notifications, it again takes super long to open. Mad annoying. My page has been frozen in the same spot now for 2 days. It won't load the thing keeps spinning until it eventually just freezes. I can post links from other pages but I can NOT access my feed.",1146,9.43.0-release.0,30-05-2022 21:31,most_relevant
127a17cf-acdb-45fa-a221-935a0aadb00a,ben,https://play-lh.googleusercontent.com/a-/ACNPEu9PNfWuXU6V4jiE1gc4fS3RbOE2ZlsiGccblM3hssQ,"More times than not, I'm prompted to sign in when I open the app. Several, several times a day. I can close the app and open it again and usually works normally. Except I'm not getting notifications because it's signing out. Over and over. And over. You guys must have just given up. I'll just wrestle with this unmitigated disaster of an app until it's fixed... or something.",796,9.46.0-release.0,18-06-2022 22:25,most_relevant
ac628659-1717-4b89-8889-b76f836f5089,Nicolai Peterson,https://play-lh.googleusercontent.com/a-/ACNPEu_sNUSqVV1jI6zK76YCGpTdZIebWuH8IGTI04VVLQ,"For awhile, I wasn't sure whether to give 2 or 3 stars, as the app is incredibly slow (it takes multiple minutes to open your messages, for example), and it randomly refreshes your feed, making posts change to other posts in the middle of reading them. However, now the app doesn't even open anymore, making a 1 star review an easy decision.",844,9.49.0-release.0,08-07-2022 22:21,most_relevant
01a3a061-7f63-4a40-b719-99feb6b819c3,Sarah Olson,https://play-lh.googleusercontent.com/a/ALm5wu3xU438yGlKqR1eqcdztQ0v7rHEsAjtEDAKyfqW=mo,"Since adding Spaces, it now takes a solid 30 seconds for the app to load when I open it or anytime I try to switch between the home or search tabs. When I'm scrolling through a user's tweets, it suddenly teleports back to the top, usually if I click on a tweet or an image, but sometimes just randomly. Now in the last few days, the whole app randomly crashes and closes in the middle of scrolling. I'm using a Galaxy S21 Ultra and it's so frustrating.",464,9.42.0-release.0,22-05-2022 21:25,most_relevant
cec2990c-d026-45ae-8970-f1c356f85a03,Adrian Cox,https://play-lh.googleusercontent.com/a/ALm5wu0kGyXbWLEOMR56bRujs6V7KYC-P4fjLN_OA05-=mo,"App lacks basic functionality. The ""back"" button frequently malfunctions and causes the app to close every time it's touched. You are unable to go back to profiles you've been to before as there is no way of viewing history of past browsing. A really frustrating experience. This app was designed by a teenager in their bedroom for about £800, you'd think Twitter could actually spend some money on it.",686,9.65.1-release.0,02-11-2022 17:15,most_relevant
10a3350b-7dd5-43d8-ac24-a13f42809209,Junior Landsberg,https://play-lh.googleusercontent.com/a-/ACNPEu8mxisZg1exwZopOwwlcPRDr2FPxt62oMiPTkio,"I would give it 5 stars, because of how it used to be, but the new update is horrible honestly. When watching a video the caption is displayed on the screen and does not fade out and by pressing on the screen it pauses it and there is no longer the double tapping on the side to skip 5 seconds. Please revert back to the previous version or fix this problem. Worst part is that I can't even uninstall the update.",388,9.63.0-release.0,16-10-2022 17:46,most_relevant
e8024e7e-c758-4992-81a4-9791159d866c,OhhHenryAJ,https://play-lh.googleusercontent.com/a-/ACNPEu-KQh-ea7TslTaVSbuoyshmA9COAhq7UmzNgtC4uw,"New update makes everything 10 times worse Direct Messages look horrible. Sending multiple gifs back to back no longer works unless you refresh the app after each time you send one. Notifications dont show up. And multiple bugs that haven't been fixed like having a post on the home page dissappear as your reading it. Overall everything just keeps breaking every time this app gets updated. If it works, don't try to fix it.",376,9.64.0-release.0,23-10-2022 06:05,most_relevant
7df8c5c1-3921-463b-b00f-1306d18934cc,Charly Lynn,https://play-lh.googleusercontent.com/a/ALm5wu2bEWaFGXuYnM7zzDNtgGoDooPGUItsseaHjZFh=mo,"Recent update beyond annoying. Chat has changed so no longer goes back to the last thing you read so have to scroll. Proportions/display all wrong. End up stuck in back button loops. Don't get half my mentions/notifications unless I go looking for them. Please put it back. A wise person once said, if it ain't broke, don't fix it. Your developers should remember that.",1037,9.61.0-release.0,03-10-2022 20:18,most_relevant
06dd8e64-7732-4d3e-be8e-0d04db41fbd8,Hyde (me me big ASMR),https://play-lh.googleusercontent.com/a-/ACNPEu-PQSz5t9hSOEyuTnX1pcWtmQK20m8JT2EverBCSo8,"As someone who's been using this app for 6 years, it's awful. Over the years there's been bugs completely breaking the app every few months. Twitter support is trash. You can get suspended or locked when you're joking with your friends. edit : well here it goes again. a new bug making it impossible to watch a lot of videos. you're forced to use closed captions with no way to opt out. even the button to disable it on one video doesn't work if you have the video in full. 0/10",1391,9.56.2-release.0,30-08-2022 20:24,most_relevant
fb910a5c-2c6c-481b-a7db-66d9f20715ef,Gift :D,https://play-lh.googleusercontent.com/a-/ACNPEu8L91ECm5Oozay7auKxYmY5xXeB6us_cuhqfhceiQ,"The user experience is bad. 1. You could be deep in someone's timeline but after viewing one of their pictures or videos you get sent back right to the beginning, irregardless of what device you use. Can you please fix this issue. 2. We are forced to wtach videos with these large and distracting captions on.",889,9.57.0-release.1,05-09-2022 15:08,most_relevant
b3a01457-ef70-49fc-8081-4513ee73fd85,Գոռ,https://play-lh.googleusercontent.com/a-/ACNPEu9wI_5HOYE_cTvVxrhMq0xN3HNgL9srajU112M1-g,"1. The 08/26/22 update ruined the app, guys! Now I can't copy the text of the tweet with just 1 click (to get an auto-generated link to the tweet) like before, instead i have only 1 option - to select the text (and i don't get the auto-generated link to the tweet) which is very time-consuming and upsetting. Go back to the previous settings. 2. When sharing a tweet to my friend via WhatsApp, i have unnecessarily long URL/link. Can you delete the unnecessary part after the (?) mark?",169,9.56.2-release.0,28-08-2022 11:33,most_relevant
4b19c072-5298-420c-a1b8-fb92294c62f6,Phascolarctostella,https://play-lh.googleusercontent.com/a-/ACNPEu-05M8aON3AgJET8EttS9bZW4NM1J98vCE1tM2f-GM,"let us turn the autogenerated closed caption. it's literally impossible to turn them off in the fullscreen mode. way too big, inaccurate, and most of the time it just shows ""cannot transcribe the audio"". even if it's right, the text is unclear with it's default settings. absolutely useless.",273,9.56.2-release.0,29-08-2022 18:26,most_relevant
bcf2907a-29e8-4d2e-9ebf-392c9e979dfe,Beth O'Donoghue,https://play-lh.googleusercontent.com/a-/ACNPEu9QDcUNWHDPvcU-VszOGOfASzkcaCeakfswwPwk,"Recent update has broken it, the app is completely unusable. I've uninstalled and reinstalled it and I get the same problem. I can see my user icon at the top and all the navigation buttons at the bottom, however nothing works, feed doesn't load, icons don't do anything. It's been over a day now and seems like you don't seem to be acting on this issue.",813,9.58.0-release.0,10-09-2022 12:51,most_relevant
88f4af00-e74b-48a6-baa8-a8862bd6ff72,Hareth Mohammed,https://play-lh.googleusercontent.com/a-/ACNPEu-2KHM9kmhCoiqlQrtXcdYNGz1X-OPX1lo9B8t5,"Spaces feature sucks, if they copied the link of the space and open it in a browser, can hear all the people talking, and therefore it's not safe, and makes some issues for people who can screen recording for all the talk in there. If you're not working on it, you're not providing privacy for your users.",193,9.57.0-release.1,06-09-2022 03:37,most_relevant
3d468da3-866f-4684-9314-12eacebed2ad,David Ashling,https://play-lh.googleusercontent.com/a-/ACNPEu9Qm_UirP87-86XfO_yLUaDpDfgU1QOaJ9B1aiF8g8,"As of recent update to add another unwelcome feature (a microphone button) the app is now totally broken, none of the buttons work when you open the app if you have notifications turned off and the home screen won't load at all! this app now hosting a myriad of different faults from forced closed captions to automatically losing your place and jumping you back to the top of feed. What a total unusable mess.",809,9.58.0-release.0,08-09-2022 13:11,most_relevant
e65a0d06-8e45-4040-b8da-4bbb3b9108d8,A MN,https://play-lh.googleusercontent.com/a/ALm5wu12Es0w70qAWZlMgjY9zFiGb013O5NrCF8lYfTZ=mo,"Update is terrible. As many have already said, nearly a third of a video is covered by the tweet description/caption when i click on it for full screen. How is this usable? If this is what it takes to roll out video discovery feature then it is absolutely not worth it—not when you cant even see videos in the first place.",81,9.65.0-release.0,27-10-2022 03:51,most_relevant
8b24d8b7-9f49-45c0-9e90-a18f993b1a79,Aidan Day,https://play-lh.googleusercontent.com/a-/ACNPEu8OxN3DemvIVw0tiiXcD3B1CfX6eq01Q2ms26fsGwE,"Same sentiment as dozens other. No real problems (other than it being twitter 🙄) but the closed caption feature is horribly integrated. The button to turn it of rarely appears and toggling it doesn't do anything, the captions are large, taking up too much space to see the below video, and inaccurate 90% of the time. No way in the settings to fix this, nothing talking about it on any official support page, just let me toggle the damn thing it's made this app more miserable than it already is",201,9.56.2-release.0,31-08-2022 19:16,most_relevant
e0c18e92-2bab-4a0e-a4af-4a1bb726fc4a,Marileen van Deventer,https://play-lh.googleusercontent.com/a/ALm5wu1-MpdlL00fnlSuACef_yhg-Mo_Wtfg4NkRbNm2=mo,"What is going on Twitter?! This new update is so terrible!!! You changed everything for the worse. My dm notifications aren't coming through, I can't access certain gifs, gifs sometimes want to send twice in a row, I can't get out of the app most of the time, I miss the blue tick mark, why do the reactions to messages have to be so large? I can go on. Awful update! Please fix it.",228,9.62.0-release.0,12-10-2022 12:16,most_relevant
64b82214-1f5b-42b8-bdac-f25f5ade99b3,Grace Kelley,https://play-lh.googleusercontent.com/a/ALm5wu2J3zF8MUhkLongu5wcIxQ7iiIXjQFG_K1q4lz2=mo,"I want to like this app, I really do. However, the system for reporting tweets has become a frustrating mess in recent weeks. I go to select additional tweets to add to a report, and either the app doesn't load any tweets, becomes obnoxiously slow, or most frustrating of all, tweets get selected that I did not at all click and take forever to unselect if the app ever decides to register my choices. Trying to make a safer environment should not be this frustrating. Fix the system!",128,9.63.0-release.0,20-10-2022 15:53,most_relevant
628c91db-78dd-4c58-a959-05d867286a4e,Elham Nosrati,https://play-lh.googleusercontent.com/a-/ACNPEu8VDMOACsfvouSmk4Gvmsp-U3_jczZT6H3SF32Mig,"Worse UX.New updates for reporting is full of bugs and incredibly difficulty to use! SOFTWARE ISSUES, TERRIBLE USER EXPERIENCE. things that you could do with few clicks before, now you need to scroll up/down and click more, even check boxes don't work usually. Sometimes I need to try 3 to 4 times to get things done. Really disappointed. Why product managers don't spend time on more beneficial features, Why Twitter is messing up things that worked well?",121,9.65.1-release.0,01-11-2022 07:36,most_relevant
3e3aab77-f97c-42f9-9ebd-308965a56441,Andrax17,https://play-lh.googleusercontent.com/a-/ACNPEu8JBHZpxasMjKn-4CBnQg5rvVL5ljhaEDghgWTE4A,"Forced closed captions on videos are incredibly irritating. They either don't work or they are inaccurate. You are also given no option to turn them off, so videos are now obstructed by an useless feature. Sometimes it even blocks the videos own correct subtitles with (cant transcribe audio). Gee thanks.",120,9.58.0-release.0,09-09-2022 05:00,most_relevant
58c4c7f4-0c58-4182-949a-764b2383f992,Jay W,https://play-lh.googleusercontent.com/a/ALm5wu3M6vSh5ZpqaYfpghrk6rQqpAUbcpU6sNK-x21A=mo,"Google Pixel 6 phone running Android 13. Hardware version MP1.0. Twitter Version 9.58.0-release.0. Android Twitter app freezes on launch. Can't use the app at all. I can log in but then everything stops. The screen is white, it shows my display picture at the top and the row of icons across the bottom (such as home, search, notifications and DM folder). Can't press any of them. I've cleared the cache, cleared the storage, restarted, uninstalled and reinstalled. Desktop site fine. App unusable.",374,9.58.0-release.0,08-09-2022 02:29,most_relevant
c35fccb6-b990-4a2f-a31f-cba390d0b3f7,Justin Thyme,https://play-lh.googleusercontent.com/a-/ACNPEu_rdfI4udVt3u_ypCCV1UwFE3XoZfNS3a5Dd2i6Jw,"'Tweets in chronological order' is beyond broken. It just does not work, as I have to manually go to a person's page to see anything recent. 'Tweet notifications' are broken as I haven't gotten a single notification from specific people I follow (only a handful of accounts), only finding out they tweeted through another media platform. Bots. Bots for days.",79,9.63.0-release.0,15-10-2022 20:31,most_relevant
3c84f774-0721-4909-a5a1-23894c55b2ad,Laura I.,https://play-lh.googleusercontent.com/a-/ACNPEu8THqCTKtROCbjZ9LpUPZynJbkVVSn3rheO-mk,"Horrible update! The new update on Android has disabled notifications, and the update after that hasn't fixed them. In addition, it renders the text box in DMs completely unreadable so you can't see what you're typing before you send it. Too many ads, too many posts by people and topics I don't even follow, just awful. Fix this please!",38,9.63.0-release.0,14-10-2022 02:04,most_relevant
696c4274-e8dd-40f0-a785-fbb166185ae5,Divine King,https://play-lh.googleusercontent.com/a-/ACNPEu-PIcuWhJGVcbZd7qmujdAgjbWJWhyYLl-taTG2XeM,"I've been locked out of my account for over a month now. And everytime I try to log in, it keeps telling me to verify email with a code sent to my inbox. Everytime I input that code, it shows error and says the code has expired. I'm frustrated. I've been writing to twitter through email and they keep saying they'll fix it but nothing has been done ever since despite the numerous updates. Please do something about this asap",734,9.58.1-release.0,23-09-2022 01:24,most_relevant
c71ee9ba-902f-4200-87d3-e0c5ec497c4e,Jarrod Curran,https://play-lh.googleusercontent.com/a/ALm5wu3kzrtFTuKajVpHJMXUL4zFDlKU1T6TUbj823F3=mo,"It's definitely not something I would be interested in and I would never recommend it, I downloaded it and the moment I set up my account the first thing that comes up is a 18+ uncensored photo, I looked through the settings and the hide inappropriate images was turned off. It's definitely not appropriate for younger people.",11,9.65.1-release.0,01-11-2022 07:28,most_relevant
ec47ef57-c834-4a02-95ea-e8d8ab242600,Olga Koleshchuk,https://play-lh.googleusercontent.com/a/ALm5wu2B2dUmriQMkZjrsmxFNxggsAb5ydexbEAwpi3O=mo,"Negative 10 stars. Not user-friendly at all, I have to go to my profile every time someone replies, it doesn't allow me to sign in from my tablet, when I want to share something from elsewhere, it promises to email me a code but never does. And most frustratingly, I can't edit my reply! It's a nightmare!",24,9.64.0-release.0,25-10-2022 03:34,most_relevant
f256ee38-7c59-4e47-be47-ea80cbaa502b,RockeLife2.0,https://play-lh.googleusercontent.com/a-/ACNPEu8kkvFk_bRkIL16xiC8L2_NR2r3cq5f-C2oRNVBEA,"As an Android user, I've always dealt with disappearing notifications, and likes that unlike themselves, among other glitchy functionality, but lately it's just repeatedly freezing and crashing (only app doing it), which makes it very difficult to recommend.",19,9.64.0-release.0,25-10-2022 17:58,most_relevant
c8e743e9-9d1f-4324-bda4-fea0b823f865,nugget,https://play-lh.googleusercontent.com/a-/ACNPEu-H-Pkslz9fyTiD1C-vKPlIJOW1378KBzLUHBIsxZo,"I can't log in nor create an account. It says that there's a problem and I should retry later. It has been MONTHS and this is going on. I've tried resetting my data, cache, uninstalling and reinstalling the app and none worked. Please fix this or contact me. It was working properly before, I don't know why is it this way right now. No, my phone is not old either.",9,9.65.0-release.0,26-10-2022 23:13,most_relevant
acac13a3-18c2-4321-83d2-e1f219c7d1a7,Suraj Krishnan,https://play-lh.googleusercontent.com/a/ALm5wu1gDNzP6Y_gw7KRQWJAO7idAz6fAhhEvwO7bGV8=mo,"For you section is not at all for me. Settings don't work, keeping data saver on and media autoplay off still doesn't completely stop media autoplay. It still plays on the damned ""for you"" section. Worst section made in the whole of the app. If you seriously want to increase engagement look into this section as serious area for improvement.",10,9.64.0-release.0,24-10-2022 20:29,most_relevant
70b3b84b-40a2-4e47-8f0a-7d1b97883143,Trash Pandicorn,https://play-lh.googleusercontent.com/a-/ACNPEu8JObnYj_UqAajZoRTEbCYjeR13DmGmt9PpgMIWyw,"On a good day it's a glitchy mess that at least shows me funny tweets. On a bad day I consider deleting my profile and the app. The timeline not being chronological means I miss content from the people I follow, basic functions like CC are either broken or missing entirely, and the influx of bigots due to the recent change in management makes this app unfun and practically unusable (not to mention that it is difficult to follow up on reports you make and it barely seems to ever have an effect).",3,9.65.1-release.0,04-11-2022 21:51,most_relevant
6dc3fb68-1aef-4191-8caf-9702d59d821f,Rosaluna,https://play-lh.googleusercontent.com/a-/ACNPEu_QgY90ivQs3qYgN_2v5yF-J3Gbs59Eit4-X3LM8g,"Why do we now need to click on play after clicking on a video? This additional step is just annoying and useless! And why is the ""float"" option for a video (to watch video and read tweets) not available anymore? Tweets are still suddenly disappearing when scrolling down or jumping back to the top of a profile, which is very annoying",27,9.63.0-release.0,22-10-2022 04:47,most_relevant
782aba5b-aa0c-4654-9e8a-7b1478cf10d8,Dane Finnesand,https://play-lh.googleusercontent.com/a-/ACNPEu9wud5-vFc_XH6pR_Gnj_j-dyinkHWxDIeZ48-E-Q,Used to be able to play media with a single click. Now videos open in new window and you still have to press play and back out after the video is done. Went from 1 touch to 3. Bring back the videos playing on the timeline.,15,9.63.0-release.0,18-10-2022 07:15,most_relevant
